material,data_source,thickness,stressthickness,R,T,P
Cr-33W,Su,302.06544,35.67610737,0.48,295,0.27
Cr-33W,Su,312.28464,37.0804532,0.48,295,0.27
Cr-33W,Su,322.50336,38.07556463,0.48,295,0.27
Cr-33W,Su,332.72448,38.46115398,0.48,295,0.27
Cr-33W,Su,342.9456,39.9865299,0.48,295,0.27
Cr-33W,Su,353.16768,41.12756419,0.48,295,0.27
Cr-33W,Su,363.38256,41.07306282,0.48,295,0.27
Cr-33W,Su,373.59792,42.28882928,0.48,295,0.27
Cr-33W,Su,383.81376,43.50658682,0.48,295,0.27
Cr-33W,Su,394.02912,44.06594223,0.48,295,0.27
Cr-33W,Su,6.0714,2.535980097,0.6,295,0.27
Cr-33W,Su,18.906,-0.321778973,0.6,295,0.27
Cr-33W,Su,28.2534,-4.719256373,0.6,295,0.27
Cr-33W,Su,36.4314,-7.049084718,0.6,295,0.27
Cr-33W,Su,44.6082,-9.509834513,0.6,295,0.27
Cr-33W,Su,52.7844,-12.01820247,0.6,295,0.27
Cr-33W,Su,60.9612,-13.54460468,0.6,295,0.27
Cr-33W,Su,69.1434,-15.58253028,0.6,295,0.27
Cr-33W,Su,77.3196,-17.85514684,0.6,295,0.27
Cr-33W,Su,85.494,-18.61513176,0.6,295,0.27
Cr-33W,Su,93.6678,-20.77639478,0.6,295,0.27
Cr-33W,Su,101.8416,-22.04243649,0.6,295,0.27
Cr-33W,Su,110.0142,-23.92773739,0.6,295,0.27
Cr-33W,Su,118.185,-25.14901825,0.6,295,0.27
Cr-33W,Su,126.351,-26.81167536,0.6,295,0.27
Cr-33W,Su,134.5194,-28.2263178,0.6,295,0.27
Cr-33W,Su,142.6896,-29.97775035,0.6,295,0.27
Cr-33W,Su,150.855,-31.2605874,0.6,295,0.27
Cr-33W,Su,159.0204,-32.84711923,0.6,295,0.27
Cr-33W,Su,167.1864,-34.74396465,0.6,295,0.27
Cr-33W,Su,175.3518,-36.07306465,0.6,295,0.27
Cr-33W,Su,183.5148,-37.94312227,0.6,295,0.27
Cr-33W,Su,191.6766,-39.67517998,0.6,295,0.27
Cr-33W,Su,199.8396,-41.04590806,0.6,295,0.27
Cr-33W,Su,208.0008,-42.79009208,0.6,295,0.27
Cr-33W,Su,216.1608,-44.47809411,0.6,295,0.27
Cr-33W,Su,224.3208,-46.77129668,0.6,295,0.27
Cr-33W,Su,232.4838,-47.60244788,0.6,295,0.27
Cr-33W,Su,240.6462,-50.14134917,0.6,295,0.27
Cr-33W,Su,248.8068,-51.78135521,0.6,295,0.27
Cr-33W,Su,256.9638,-53.16124999,0.6,295,0.27
Cr-33W,Su,265.1178,-55.38923615,0.6,295,0.27
Cr-33W,Su,274.4376,-57.94150748,0.6,295,0.27
Cr-33W,Su,282.594,-58.77235963,0.6,295,0.27
Cr-33W,Su,290.7498,-60.72145334,0.6,295,0.27
Cr-33W,Su,298.905,-62.92583742,0.6,295,0.27
Cr-33W,Su,307.0596,-64.03487691,0.6,295,0.27
Cr-33W,Su,315.2112,-66.59481108,0.6,295,0.27
Cr-33W,Su,325.6908,-68.71108298,0.6,295,0.27
Cr-33W,Su,333.846,-70.22192538,0.6,295,0.27
Cr-33W,Su,341.9994,-72.26843515,0.6,295,0.27
Cr-33W,Su,351.3174,-73.73842102,0.6,295,0.27
Cr-33W,Su,359.4678,-76.10071671,0.6,295,0.27
Cr-33W,Su,367.6188,-77.19272981,0.6,295,0.27
Cr-33W,Su,375.7692,-79.25699852,0.6,295,0.27
Cr-33W,Su,383.9148,-80.53912853,0.6,295,0.27
Cr-33W,Su,392.0616,-82.09544208,0.6,295,0.27
Cr-33W,Su,400.2126,-84.69547316,0.6,295,0.27
Cr-68W,Zhou,5.118110236,4.026845638,0.1,298,0.27
Cr-68W,Zhou,9.842519685,4.026845638,0.1,298,0.27
Cr-68W,Zhou,13.38582677,-0.447427293,0.1,298,0.27
Cr-68W,Zhou,16.53543307,-4.921700224,0.1,298,0.27
Cr-68W,Zhou,19.29133858,-7.158836689,0.1,298,0.27
Cr-68W,Zhou,21.25984252,-9.395973154,0.1,298,0.27
Cr-68W,Zhou,24.01574803,-18.34451902,0.1,298,0.27
Cr-68W,Zhou,26.37795276,-22.81879195,0.1,298,0.27
Cr-68W,Zhou,28.74015748,-29.53020134,0.1,298,0.27
Cr-68W,Zhou,31.1023622,-36.24161074,0.1,298,0.27
Cr-68W,Zhou,33.46456693,-36.24161074,0.1,298,0.27
Cr-68W,Zhou,35.82677165,-42.95302013,0.1,298,0.27
Cr-68W,Zhou,38.58267717,-45.1901566,0.1,298,0.27
Cr-68W,Zhou,41.73228346,-49.66442953,0.1,298,0.27
Cr-68W,Zhou,44.88188976,-56.37583893,0.1,298,0.27
Cr-68W,Zhou,46.8503937,-60.85011186,0.1,298,0.27
Cr-68W,Zhou,51.18110236,-72.03579418,0.1,298,0.27
Cr-68W,Zhou,53.54330709,-74.27293065,0.1,298,0.27
Cr-68W,Zhou,56.2992126,-83.22147651,0.1,298,0.27
Cr-68W,Zhou,59.84251969,-89.93288591,0.1,298,0.27
Cr-68W,Zhou,62.99212598,-96.6442953,0.1,298,0.27
Cr-68W,Zhou,65.7480315,-101.1185682,0.1,298,0.27
Cr-68W,Zhou,68.8976378,-107.8299776,0.1,298,0.27
Cr-68W,Zhou,72.44094488,-114.541387,0.1,298,0.27
Cr-68W,Zhou,74.80314961,-121.2527964,0.1,298,0.27
Cr-68W,Zhou,76.77165354,-125.7270694,0.1,298,0.27
Cr-68W,Zhou,78.74015748,-130.2013423,0.1,298,0.27
Cr-68W,Zhou,81.49606299,-136.9127517,0.1,298,0.27
Cr-68W,Zhou,84.64566929,-143.6241611,0.1,298,0.27
Cr-68W,Zhou,87.00787402,-148.098434,0.1,298,0.27
Cr-68W,Zhou,90.15748031,-157.0469799,0.1,298,0.27
Cr-68W,Zhou,93.30708661,-163.7583893,0.1,298,0.27
Cr-68W,Zhou,96.8503937,-170.4697987,0.1,298,0.27
Cr-68W,Zhou,100,-177.1812081,0.1,298,0.27
Cr-68W,Zhou,102.3622047,-179.4183445,0.1,298,0.27
Cr-68W,Zhou,103.9370079,-186.1297539,0.1,298,0.27
Cr-68W,Zhou,106.2992126,-190.6040268,0.1,298,0.27
Cr-68W,Zhou,107.8740157,-192.8411633,0.1,298,0.27
Cr-68W,Zhou,110.6299213,-199.5525727,0.1,298,0.27
Cr-68W,Zhou,114.1732283,-206.2639821,0.1,298,0.27
Cr-68W,Zhou,117.3228346,-212.9753915,0.1,298,0.27
Cr-68W,Zhou,119.6850394,-215.212528,0.1,298,0.27
Cr-68W,Zhou,121.6535433,-221.9239374,0.1,298,0.27
Cr-68W,Zhou,124.8031496,-228.6353468,0.1,298,0.27
Cr-68W,Zhou,128.3464567,-237.5838926,0.1,298,0.27
Cr-68W,Zhou,130.3149606,-239.8210291,0.1,298,0.27
Cr-68W,Zhou,132.6771654,-248.7695749,0.1,298,0.27
Cr-68W,Zhou,135.8267717,-255.4809843,0.1,298,0.27
Cr-68W,Zhou,139.7637795,-264.4295302,0.1,298,0.27
Cr-68W,Zhou,143.7007874,-266.6666667,0.1,298,0.27
Cr-68W,Zhou,147.2440945,-280.0894855,0.1,298,0.27
Cr-68W,Zhou,150,-286.8008949,0.1,298,0.27
Cr-68W,Zhou,153.1496063,-291.2751678,0.1,298,0.27
Cr-68W,Zhou,155.9055118,-295.7494407,0.1,298,0.27
Cr-68W,Zhou,159.4488189,-302.4608501,0.1,298,0.27
Cr-68W,Zhou,163.3858268,-315.8836689,0.1,298,0.27
Cr-68W,Zhou,166.5354331,-322.5950783,0.1,298,0.27
Cr-68W,Zhou,170.0787402,-331.5436242,0.1,298,0.27
Cr-68W,Zhou,174.015748,-340.49217,0.1,298,0.27
Cr-68W,Zhou,176.3779528,-347.2035794,0.1,298,0.27
Cr-68W,Zhou,179.9212598,-351.6778523,0.1,298,0.27
Cr-68W,Zhou,183.0708661,-358.3892617,0.1,298,0.27
Cr-68W,Zhou,185.8267717,-365.1006711,0.1,298,0.27
Cr-68W,Zhou,188.976378,-371.8120805,0.1,298,0.27
Cr-68W,Zhou,191.7322835,-378.5234899,0.1,298,0.27
Cr-68W,Zhou,194.488189,-385.2348993,0.1,298,0.27
Cr-68W,Zhou,196.8503937,-391.9463087,0.1,298,0.27
Cr-68W,Zhou,200,-398.6577181,0.1,298,0.27
Cr-25W,Su,19.06928,24.56540328,0.08,295,0.27
Cr-25W,Su,31.52408,38.30304008,0.08,295,0.27
Cr-25W,Su,43.01336,50.1203146,0.08,295,0.27
Cr-25W,Su,54.4892,61.06142017,0.08,295,0.27
Cr-25W,Su,65.95712,70.71580743,0.08,295,0.27
Cr-25W,Su,77.46768,79.79258839,0.08,295,0.27
Cr-25W,Su,89.14224,88.56248333,0.08,295,0.27
Cr-25W,Su,100.72472,96.6804301,0.08,295,0.27
Cr-25W,Su,112.23256,103.9022911,0.08,295,0.27
Cr-25W,Su,123.6632,110.6397929,0.08,295,0.27
Cr-25W,Su,135.1524,116.948714,0.08,295,0.27
Cr-25W,Su,146.62824,122.8988772,0.08,295,0.27
Cr-25W,Su,158.12816,128.2168175,0.08,295,0.27
Cr-25W,Su,169.58544,133.0718611,0.08,295,0.27
Cr-25W,Su,181.064,137.5454269,0.08,295,0.27
Cr-25W,Su,192.53456,141.7930991,0.08,295,0.27
Cr-25W,Su,204.04248,145.7022094,0.08,295,0.27
Cr-25W,Su,215.55568,149.4109633,0.08,295,0.27
Cr-25W,Su,227.05816,152.9382926,0.08,295,0.27
Cr-25W,Su,238.57392,156.2324184,0.08,295,0.27
Cr-25W,Su,250.16992,159.3688531,0.08,295,0.27
Cr-25W,Su,261.84296,162.5275057,0.08,295,0.27
Cr-25W,Su,273.70816,165.2296854,0.08,295,0.27
Cr-25W,Su,285.83976,168.1709795,0.08,295,0.27
Cr-25W,Su,297.6836,170.673242,0.08,295,0.27
Cr-25W,Su,309.194,173.6490918,0.08,295,0.27
Cr-25W,Su,320.72072,176.8860556,0.08,295,0.27
Cr-25W,Su,332.2632,179.7423921,0.08,295,0.27
Cr-25W,Su,343.8536,182.8559192,0.08,295,0.27
Cr-25W,Su,355.49224,186.1193817,0.08,295,0.27
Cr-25W,Su,366.99744,189.5019161,0.08,295,0.27
Cr-25W,Su,378.48656,192.9144194,0.08,295,0.27
Cr-25W,Su,389.9812,196.2257102,0.08,295,0.27
Cr-25W,Su,401.4784,199.8254492,0.08,295,0.27
Cr-25W,Su,6.94164,10.2701901,0.12,295,0.27
Cr-25W,Su,17.62776,28.19575394,0.12,295,0.27
Cr-25W,Su,28.02108,42.56835229,0.12,295,0.27
Cr-25W,Su,37.8456,55.38575999,0.12,295,0.27
Cr-25W,Su,47.65008,67.48938215,0.12,295,0.27
Cr-25W,Su,57.46656,79.005489,0.12,295,0.27
Cr-25W,Su,67.30308,90.25583842,0.12,295,0.27
Cr-25W,Su,77.12724,100.7406427,0.12,295,0.27
Cr-25W,Su,86.97612,111.0973952,0.12,295,0.27
Cr-25W,Su,96.79656,122.0487702,0.12,295,0.27
Cr-25W,Su,106.64904,131.6149234,0.12,295,0.27
Cr-25W,Su,116.46924,140.3370865,0.12,295,0.27
Cr-25W,Su,126.26592,148.583652,0.12,295,0.27
Cr-25W,Su,136.09428,156.5142275,0.12,295,0.27
Cr-25W,Su,145.94688,164.2726226,0.12,295,0.27
Cr-25W,Su,155.8152,171.8622818,0.12,295,0.27
Cr-25W,Su,165.67176,178.8545406,0.12,295,0.27
Cr-25W,Su,175.54428,185.7352378,0.12,295,0.27
Cr-25W,Su,185.3928,192.1956234,0.12,295,0.27
Cr-25W,Su,195.26532,198.3893539,0.12,295,0.27
Cr-25W,Su,205.15368,204.5164631,0.12,295,0.27
Cr-25W,Su,215.0862,210.4115863,0.12,295,0.27
Cr-25W,Su,225.06252,215.8844098,0.12,295,0.27
Cr-25W,Su,235.03884,221.0933819,0.12,295,0.27
Cr-25W,Su,245.05548,226.3849001,0.12,295,0.27
Cr-25W,Su,255.10788,231.655557,0.12,295,0.27
Cr-25W,Su,265.1922,236.9671419,0.12,295,0.27
Cr-25W,Su,275.30064,242.1888989,0.12,295,0.27
Cr-25W,Su,285.48096,247.1323365,0.12,295,0.27
Cr-25W,Su,295.36944,251.8183048,0.12,295,0.27
Cr-25W,Su,305.21796,256.7370144,0.12,295,0.27
Cr-25W,Su,315.09432,261.1818504,0.12,295,0.27
Cr-25W,Su,324.95868,265.9752476,0.12,295,0.27
Cr-25W,Su,335.11944,270.6862996,0.12,295,0.27
Cr-25W,Su,345.04788,274.9330143,0.12,295,0.27
Cr-25W,Su,355.03224,280.0248937,0.12,295,0.27
Cr-25W,Su,365.04876,284.6491338,0.12,295,0.27
Cr-25W,Su,375.0612,289.4017577,0.12,295,0.27
Cr-25W,Su,385.09752,293.9727727,0.12,295,0.27
Cr-25W,Su,394.97004,298.6833698,0.12,295,0.27
Cr-25W,Su,404.85444,303.1293556,0.12,295,0.27
Cr-25W,Su,6.20952,9.342625753,0.24,295,0.27
Cr-25W,Su,14.40024,23.69416474,0.24,295,0.27
Cr-25W,Su,22.05336,34.38210069,0.24,295,0.27
Cr-25W,Su,29.13888,44.06353799,0.24,295,0.27
Cr-25W,Su,37.368,55.00592089,0.24,295,0.27
Cr-25W,Su,46.21176,65.90977237,0.24,295,0.27
Cr-25W,Su,53.27376,75.58480269,0.24,295,0.27
Cr-25W,Su,62.10288,84.89893117,0.24,295,0.27
Cr-25W,Su,69.17208,93.53847654,0.24,295,0.27
Cr-25W,Su,76.23408,101.7361444,0.24,295,0.27
Cr-25W,Su,83.29536,109.9436023,0.24,295,0.27
Cr-25W,Su,91.53408,118.5745187,0.24,295,0.27
Cr-25W,Su,98.57904,127.2063104,0.24,295,0.27
Cr-25W,Su,106.8144,135.8393246,0.24,295,0.27
Cr-25W,Su,113.85216,143.1713089,0.24,295,0.27
Cr-25W,Su,121.43496,150.98796,0.24,295,0.27
Cr-25W,Su,128.47968,158.2435596,0.24,295,0.27
Cr-25W,Su,135.51792,165.6193508,0.24,295,0.27
Cr-25W,Su,142.57128,173.2014194,0.24,295,0.27
Cr-25W,Su,154.88832,184.7097117,0.24,295,0.27
Cr-25W,Su,164.24256,193.1425109,0.24,295,0.27
Cr-25W,Su,171.35208,199.8856852,0.24,295,0.27
Cr-25W,Su,178.42128,206.2198523,0.24,295,0.27
Cr-25W,Su,185.42688,212.712934,0.24,295,0.27
Cr-25W,Su,192.456,218.9244908,0.24,295,0.27
Cr-25W,Su,199.47768,225.3222945,0.24,295,0.27
Cr-25W,Su,206.49888,231.1956721,0.24,295,0.27
Cr-25W,Su,213.55272,236.8681308,0.24,295,0.27
Cr-25W,Su,220.5984,242.7147615,0.24,295,0.27
Cr-25W,Su,227.65152,249.086312,0.24,295,0.27
Cr-25W,Su,235.26456,254.783391,0.24,295,0.27
Cr-25W,Su,242.358,260.5109136,0.24,295,0.27
Cr-25W,Su,249.4272,266.0721994,0.24,295,0.27
Cr-25W,Su,256.51296,271.5915787,0.24,295,0.27
Cr-25W,Su,263.63064,276.9897301,0.24,295,0.27
Cr-25W,Su,270.73176,281.9012291,0.24,295,0.27
Cr-25W,Su,278.60136,286.6791973,0.24,295,0.27
Cr-25W,Su,285.71832,291.2756672,0.24,295,0.27
Cr-25W,Su,292.80432,296.6345452,0.24,295,0.27
Cr-25W,Su,300.01776,301.7545021,0.24,295,0.27
Cr-25W,Su,307.15104,306.3767146,0.24,295,0.27
Cr-25W,Su,314.3004,311.5692842,0.24,295,0.27
Cr-25W,Su,321.52944,316.3827883,0.24,295,0.27
Cr-25W,Su,328.77504,321.1252683,0.24,295,0.27
Cr-25W,Su,335.98056,326.0506187,0.24,295,0.27
Cr-25W,Su,343.26576,330.7834776,0.24,295,0.27
Cr-25W,Su,350.59944,336.2058805,0.24,295,0.27
Cr-25W,Su,358.53672,340.8798997,0.24,295,0.27
Cr-25W,Su,365.95848,345.8183295,0.24,295,0.27
Cr-25W,Su,374.32608,351.4410546,0.24,295,0.27
Cr-25W,Su,381.3876,356.5293499,0.24,295,0.27
Cr-25W,Su,388.49712,360.696083,0.24,295,0.27
Cr-25W,Su,395.58216,365.5429939,0.24,295,0.27
Cr-25W,Su,402.73968,369.7166008,0.24,295,0.27
Cr-25W,Su,3.44952,6.23692066,0.36,295,0.27
Cr-25W,Su,12.95784,18.41044777,0.36,295,0.27
Cr-25W,Su,19.74816,26.99254218,0.36,295,0.27
Cr-25W,Su,25.67376,33.80712566,0.36,295,0.27
Cr-25W,Su,31.58784,40.15999611,0.36,295,0.27
Cr-25W,Su,37.52568,47.27627631,0.36,295,0.27
Cr-25W,Su,45.17676,54.25246307,0.36,295,0.27
Cr-25W,Su,51.10308,60.12586483,0.36,295,0.27
Cr-25W,Su,57.0168,66.07534911,0.36,295,0.27
Cr-25W,Su,64.629,72.79038956,0.36,295,0.27
Cr-25W,Su,70.54236,78.96959449,0.36,295,0.27
Cr-25W,Su,76.46868,84.69943357,0.36,295,0.27
Cr-25W,Su,82.41876,90.03217395,0.36,295,0.27
Cr-25W,Su,88.34364,95.59089796,0.36,295,0.27
Cr-25W,Su,94.34232,101.0468159,0.36,295,0.27
Cr-25W,Su,100.3878,106.4267255,0.36,295,0.27
Cr-25W,Su,106.33788,111.6965567,0.36,295,0.27
Cr-25W,Su,112.31172,116.8514879,0.36,295,0.27
Cr-25W,Su,118.3212,121.9369585,0.36,295,0.27
Cr-25W,Su,124.3548,126.6973157,0.36,295,0.27
Cr-25W,Su,130.29336,131.4171531,0.36,295,0.27
Cr-25W,Su,136.38672,136.5505306,0.36,295,0.27
Cr-25W,Su,142.43292,141.4149734,0.36,295,0.27
Cr-25W,Su,148.49028,145.94948,0.36,295,0.27
Cr-25W,Su,154.57248,150.5577528,0.36,295,0.27
Cr-25W,Su,160.60572,154.5356009,0.36,295,0.27
Cr-25W,Su,166.72356,158.7600912,0.36,295,0.27
Cr-25W,Su,172.83024,162.8393894,0.36,295,0.27
Cr-25W,Su,178.97148,167.4440331,0.36,295,0.27
Cr-25W,Su,185.10192,171.4318799,0.36,295,0.27
Cr-25W,Su,191.20716,175.5274391,0.36,295,0.27
Cr-25W,Su,197.36136,179.9027581,0.36,295,0.27
Cr-25W,Su,203.46732,184.0402012,0.36,295,0.27
Cr-25W,Su,209.60892,187.7747841,0.36,295,0.27
Cr-25W,Su,215.76276,191.5629723,0.36,295,0.27
Cr-25W,Su,221.92848,195.5472008,0.36,295,0.27
Cr-25W,Su,228.15396,199.8027835,0.36,295,0.27
Cr-25W,Su,234.3798,203.462906,0.36,295,0.27
Cr-25W,Su,240.55812,207.5506196,0.36,295,0.27
Cr-25W,Su,246.74796,211.2119803,0.36,295,0.27
Cr-25W,Su,253.04544,215.2637303,0.36,295,0.27
Cr-25W,Su,259.30656,218.6306853,0.36,295,0.27
Cr-25W,Su,265.581,222.7694039,0.36,295,0.27
Cr-25W,Su,271.92672,226.8341702,0.36,295,0.27
Cr-25W,Su,278.2962,230.4778822,0.36,295,0.27
Cr-25W,Su,284.75028,234.2030252,0.36,295,0.27
Cr-25W,Su,291.28788,238.3482074,0.36,295,0.27
Cr-25W,Su,297.86112,242.2053776,0.36,295,0.27
Cr-25W,Su,304.12332,245.8463718,0.36,295,0.27
Cr-25W,Su,310.14504,249.3136936,0.36,295,0.27
Cr-25W,Su,316.14264,253.1182274,0.36,295,0.27
Cr-25W,Su,322.27272,256.3487958,0.36,295,0.27
Cr-25W,Su,328.31856,259.7794914,0.36,295,0.27
Cr-25W,Su,334.4724,263.1633602,0.36,295,0.27
Cr-25W,Su,340.578,266.8307966,0.36,295,0.27
Cr-25W,Su,346.73112,270.6404759,0.36,295,0.27
Cr-25W,Su,352.87308,273.9721526,0.36,295,0.27
Cr-25W,Su,359.17128,277.3955923,0.36,295,0.27
Cr-25W,Su,365.52924,280.8191945,0.36,295,0.27
Cr-25W,Su,371.93436,284.4946196,0.36,295,0.27
Cr-25W,Su,378.38844,288.2562298,0.36,295,0.27
Cr-25W,Su,384.91452,291.7290934,0.36,295,0.27
Cr-25W,Su,391.58316,295.251269,0.36,295,0.27
Cr-25W,Su,398.33712,299.0275623,0.36,295,0.27
Cr-25W,Su,7.5048,9.125341885,0.48,295,0.27
Cr-25W,Su,22.45248,23.27319117,0.48,295,0.27
Cr-25W,Su,32.74128,33.67426088,0.48,295,0.27
Cr-25W,Su,43.0272,44.50419579,0.48,295,0.27
Cr-25W,Su,53.30352,55.41602015,0.48,295,0.27
Cr-25W,Su,63.58224,63.96338952,0.48,295,0.27
Cr-25W,Su,73.86,73.40190749,0.48,295,0.27
Cr-25W,Su,85.07184,82.63169495,0.48,295,0.27
Cr-25W,Su,95.34768,90.60362652,0.48,295,0.27
Cr-25W,Su,105.62208,98.89513623,0.48,295,0.27
Cr-25W,Su,115.89072,106.8315867,0.48,295,0.27
Cr-25W,Su,126.16512,114.3317382,0.48,295,0.27
Cr-25W,Su,136.43664,121.8357015,0.48,295,0.27
Cr-25W,Su,146.70432,129.5940652,0.48,295,0.27
Cr-25W,Su,156.97296,136.7087112,0.48,295,0.27
Cr-25W,Su,167.24208,143.6379338,0.48,295,0.27
Cr-25W,Su,177.5136,151.1926563,0.48,295,0.27
Cr-25W,Su,187.7712,157.9496249,0.48,295,0.27
Cr-25W,Su,198.03552,164.4471449,0.48,295,0.27
Cr-25W,Su,208.29744,171.4712237,0.48,295,0.27
Cr-25W,Su,218.55792,178.1774327,0.48,295,0.27
Cr-25W,Su,228.82176,184.3230817,0.48,295,0.27
Cr-25W,Su,239.08176,190.7013145,0.48,295,0.27
Cr-25W,Su,249.34464,196.0310258,0.48,295,0.27
Cr-25W,Su,259.61376,202.50891,0.48,295,0.27
Cr-25W,Su,269.87808,208.8707748,0.48,295,0.27
Cr-25W,Su,280.13616,214.3799867,0.48,295,0.27
Cr-25W,Su,290.39712,219.7566999,0.48,295,0.27
Cr-25W,Su,300.65472,225.5104479,0.48,295,0.27
Cr-25W,Su,310.90992,231.506003,0.48,295,0.27
Cr-25W,Su,321.16944,236.8333199,0.48,295,0.27
Cr-25W,Su,331.41936,243.4498083,0.48,295,0.27
Cr-25W,Su,341.66976,247.9360047,0.48,295,0.27
Cr-25W,Su,351.92016,253.9393181,0.48,295,0.27
Cr-25W,Su,362.17056,259.2850399,0.48,295,0.27
Cr-25W,Su,372.4224,265.1274449,0.48,295,0.27
Cr-25W,Su,382.67376,270.6825649,0.48,295,0.27
Cr-25W,Su,392.928,276.2783497,0.48,295,0.27
Cr-25W,Su,403.18272,281.1467244,0.48,295,0.27
Cr-25W,Su,5.9298,5.255787944,0.6,295,0.27
Cr-25W,Su,19.9344,15.66937105,0.6,295,0.27
Cr-25W,Su,29.2896,22.61530693,0.6,295,0.27
Cr-25W,Su,37.4724,28.16896808,0.6,295,0.27
Cr-25W,Su,45.6528,32.85733824,0.6,295,0.27
Cr-25W,Su,53.835,37.48740364,0.6,295,0.27
Cr-25W,Su,62.0142,42.80556146,0.6,295,0.27
Cr-25W,Su,70.194,48.02687806,0.6,295,0.27
Cr-25W,Su,78.372,52.55947276,0.6,295,0.27
Cr-25W,Su,86.5494,57.48456179,0.6,295,0.27
Cr-25W,Su,94.7262,61.52345777,0.6,295,0.27
Cr-25W,Su,102.9024,66.45308926,0.6,295,0.27
Cr-25W,Su,111.078,71.34305058,0.6,295,0.27
Cr-25W,Su,119.2518,75.37754279,0.6,295,0.27
Cr-25W,Su,127.4286,79.94167723,0.6,295,0.27
Cr-25W,Su,135.6024,83.95543549,0.6,295,0.27
Cr-25W,Su,143.775,88.44996871,0.6,295,0.27
Cr-25W,Su,151.947,93.26274686,0.6,295,0.27
Cr-25W,Su,160.1196,97.02364833,0.6,295,0.27
Cr-25W,Su,168.2904,100.504661,0.6,295,0.27
Cr-25W,Su,176.4618,104.4506647,0.6,295,0.27
Cr-25W,Su,184.6326,108.6946115,0.6,295,0.27
Cr-25W,Su,192.8016,112.9487135,0.6,295,0.27
Cr-25W,Su,200.9706,116.6416048,0.6,295,0.27
Cr-25W,Su,209.139,119.9310506,0.6,295,0.27
Cr-25W,Su,217.302,123.9116043,0.6,295,0.27
Cr-25W,Su,225.4662,127.2216056,0.6,295,0.27
Cr-25W,Su,233.631,131.3035795,0.6,295,0.27
Cr-25W,Su,241.797,135.4184867,0.6,295,0.27
Cr-25W,Su,249.9618,138.491853,0.6,295,0.27
Cr-25W,Su,258.1248,142.3969485,0.6,295,0.27
Cr-25W,Su,266.289,145.9682681,0.6,295,0.27
Cr-25W,Su,274.4544,149.4721242,0.6,295,0.27
Cr-25W,Su,282.6186,152.58748,0.6,295,0.27
Cr-25W,Su,290.7804,156.3687306,0.6,295,0.27
Cr-25W,Su,298.941,160.2927075,0.6,295,0.27
Cr-25W,Su,307.1022,163.8121386,0.6,295,0.27
Cr-25W,Su,315.2628,167.6670383,0.6,295,0.27
Cr-25W,Su,323.424,170.7505879,0.6,295,0.27
Cr-25W,Su,331.5846,173.9654948,0.6,295,0.27
Cr-25W,Su,339.7428,177.2356979,0.6,295,0.27
Cr-25W,Su,347.901,181.5268521,0.6,295,0.27
Cr-25W,Su,356.058,184.2809579,0.6,295,0.27
Cr-25W,Su,364.2174,187.814339,0.6,295,0.27
Cr-25W,Su,372.3786,191.8963999,0.6,295,0.27
Cr-25W,Su,380.5356,194.6420269,0.6,295,0.27
Cr-25W,Su,388.695,197.9893764,0.6,295,0.27
Cr-25W,Su,396.8544,201.985154,0.6,295,0.27
Cr-20W,Zhou,5.118110236,8.501118568,0.1,298,0.27
Cr-20W,Zhou,10.23622047,8.501118568,0.1,298,0.27
Cr-20W,Zhou,12.5984252,8.501118568,0.1,298,0.27
Cr-20W,Zhou,14.56692913,10.73825503,0.1,298,0.27
Cr-20W,Zhou,16.92913386,10.73825503,0.1,298,0.27
Cr-20W,Zhou,21.65354331,8.501118568,0.1,298,0.27
Cr-20W,Zhou,25.98425197,10.73825503,0.1,298,0.27
Cr-20W,Zhou,28.34645669,10.73825503,0.1,298,0.27
Cr-20W,Zhou,30.70866142,12.9753915,0.1,298,0.27
Cr-20W,Zhou,33.07086614,8.501118568,0.1,298,0.27
Cr-20W,Zhou,35.43307087,8.501118568,0.1,298,0.27
Cr-20W,Zhou,38.58267717,8.501118568,0.1,298,0.27
Cr-20W,Zhou,40.15748031,8.501118568,0.1,298,0.27
Cr-20W,Zhou,42.51968504,8.501118568,0.1,298,0.27
Cr-20W,Zhou,44.48818898,8.501118568,0.1,298,0.27
Cr-20W,Zhou,46.45669291,8.501118568,0.1,298,0.27
Cr-20W,Zhou,48.42519685,8.501118568,0.1,298,0.27
Cr-20W,Zhou,50.39370079,10.73825503,0.1,298,0.27
Cr-20W,Zhou,53.93700787,10.73825503,0.1,298,0.27
Cr-20W,Zhou,56.69291339,8.501118568,0.1,298,0.27
Cr-20W,Zhou,59.4488189,8.501118568,0.1,298,0.27
Cr-20W,Zhou,61.81102362,8.501118568,0.1,298,0.27
Cr-20W,Zhou,63.77952756,8.501118568,0.1,298,0.27
Cr-20W,Zhou,66.53543307,8.501118568,0.1,298,0.27
Cr-20W,Zhou,69.29133858,8.501118568,0.1,298,0.27
Cr-20W,Zhou,71.65354331,8.501118568,0.1,298,0.27
Cr-20W,Zhou,74.80314961,8.501118568,0.1,298,0.27
Cr-20W,Zhou,77.55905512,8.501118568,0.1,298,0.27
Cr-20W,Zhou,79.52755906,8.501118568,0.1,298,0.27
Cr-20W,Zhou,81.49606299,8.501118568,0.1,298,0.27
Cr-20W,Zhou,83.46456693,8.501118568,0.1,298,0.27
Cr-20W,Zhou,85.03937008,8.501118568,0.1,298,0.27
Cr-20W,Zhou,87.4015748,8.501118568,0.1,298,0.27
